Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2014-02-28,2014,2,28,Friday,8,2014-08,2924.89,2965.82,2919.7,2961.47,0,2961.47,0.0125,2878.947142857143,2781.2902000000004
2014-03-03,2014,3,3,Monday,8,2014-08,2961.47,2961.47,2889.95,2927.8,0,2927.8,-0.0113999999999999,2887.837142857143,2786.7722
2014-03-04,2014,3,4,Tuesday,8,2014-08,2927.8,2989.26,2926.91,2984.68,0,2984.68,0.0194,2899.304285714286,2793.2792
2014-03-05,2014,3,5,Wednesday,9,2014-09,2984.68,2990.27,2962.7,2966.02,0,2966.02,-0.0063,2910.5,2799.2228000000005
2014-03-06,2014,3,6,Thursday,9,2014-09,2966.02,2980.94,2955.85,2964.81,0,2964.81,-0.0004,2921.1364285714285,2805.0402000000004
2014-03-07,2014,3,7,Friday,9,2014-09,2964.81,2968.83,2932.86,2933.25,0,2933.25,-0.0106,2927.3342857142857,2810.2264
2014-03-09,2014,3,9,Sunday,9,2014-09,2933.25,2933.25,2933.25,2933.25,0,2933.25,0.0,2932.1442857142856,2815.2276
2014-03-10,2014,3,10,Monday,9,2014-09,2933.25,2962.54,2921.64,2926.55,0,2926.55,-0.0023,2935.681428571429,2820.3136
2014-03-11,2014,3,11,Tuesday,9,2014-09,2926.55,2955.35,2926.55,2952.52,0,2952.52,0.0089,2939.1657142857143,2826.3994
2014-03-12,2014,3,12,Wednesday,10,2014-10,2952.52,2960.89,2926.05,2940.29,0,2940.29,-0.0040999999999999,2942.8614285714284,2832.0628
2014-03-13,2014,3,13,Thursday,10,2014-10,2940.29,2962.01,2922.33,2922.33,0,2922.33,-0.0060999999999999,2942.4542857142856,2835.2444
2014-03-14,2014,3,14,Friday,10,2014-10,2922.33,2922.33,2894.81,2900.14,0,2900.14,-0.0076,2939.398571428572,2837.7642
2014-03-17,2014,3,17,Monday,10,2014-10,2900.14,2969.74,2898.98,2960.37,0,2960.37,0.0208,2942.7407142857146,2841.6838
2014-03-18,2014,3,18,Tuesday,10,2014-10,2960.37,2960.37,2924.42,2940.35,0,2940.35,-0.0068,2943.8450000000003,2845.1422
2014-03-19,2014,3,19,Wednesday,11,2014-11,2940.35,2959.93,2924.58,2945.51,0,2945.51,0.0018,2942.7050000000004,2848.9274
2014-03-20,2014,3,20,Thursday,11,2014-11,2945.51,2956.99,2931.03,2950.97,0,2950.97,0.0019,2944.36,2851.7774
2014-03-21,2014,3,21,Friday,11,2014-11,2950.97,2954.19,2935.5,2938.96,0,2938.96,-0.0040999999999999,2941.094285714286,2854.2978
2014-03-24,2014,3,24,Monday,11,2014-11,2938.96,2955.34,2908.38,2915.37,0,2915.37,-0.008,2937.4764285714286,2856.3242
2014-03-25,2014,3,25,Tuesday,11,2014-11,2915.37,2983.51,2915.37,2981.97,0,2981.97,0.0227999999999999,2938.702142857143,2859.1366
2014-03-26,2014,3,26,Wednesday,12,2014-12,2981.97,3018.39,2981.8,3005.02,0,3005.02,0.0077,2943.828571428571,2862.9276
2014-03-27,2014,3,27,Thursday,12,2014-12,3005.02,3005.2,2967.8,2969.72,0,2969.72,-0.0116999999999999,2946.433571428571,2865.9306
2014-03-28,2014,3,28,Friday,12,2014-12,2969.72,2985.26,2945.01,2950.25,0,2950.25,-0.0066,2948.1264285714283,2868.3982
2014-03-31,2014,3,31,Monday,12,2014-12,2950.25,2965.11,2940.14,2945.19,0,2945.19,-0.0017,2947.6028571428574,2870.6426
2014-04-01,2014,4,1,Tuesday,12,2014-12,2945.19,3002.28,2945.19,3002.28,0,3002.28,0.0194,2952.030714285714,2874.1
2014-04-02,2014,4,2,Wednesday,13,2014-13,3002.28,3035.83,3000.37,3019.22,0,3019.22,0.0056,2958.951428571429,2877.987
2014-04-03,2014,4,3,Thursday,13,2014-13,3019.22,3064.81,3017.84,3055.32,0,3055.32,0.012,2970.035714285714,2883.756
2014-04-04,2014,4,4,Friday,13,2014-13,3055.32,3055.32,3016.32,3023.31,0,3023.31,-0.0105,2974.531428571428,2889.6754
2014-04-07,2014,4,7,Monday,13,2014-13,3023.31,3023.31,2971.4,2981.39,0,2981.39,-0.0139,2977.462857142857,2894.7802
2014-04-08,2014,4,8,Tuesday,13,2014-13,2981.39,2981.92,2894.86,2917.7,0,2917.7,-0.0214,2975.4764285714286,2898.3151999999995
2014-04-09,2014,4,9,Wednesday,14,2014-14,2917.7,2980.44,2917.7,2966.95,0,2966.95,0.0169,2976.617857142857,2902.8276
2014-04-10,2014,4,10,Thursday,14,2014-14,2966.95,3018.78,2943.22,2947.93,0,2947.93,-0.0064,2977.258571428571,2907.012
2014-04-11,2014,4,11,Friday,14,2014-14,2947.93,2947.93,2880.99,2884.88,0,2884.88,-0.0214,2975.0807142857143,2910.5506
2014-04-14,2014,4,14,Monday,14,2014-14,2884.88,2884.88,2818.28,2837.61,0,2837.61,-0.0163999999999999,2964.7692857142856,2913.6212
2014-04-15,2014,4,15,Tuesday,14,2014-14,2837.61,2861.35,2789.24,2794.89,0,2794.89,-0.0151,2949.76,2915.9296000000004
2014-04-16,2014,4,16,Wednesday,15,2014-15,2794.89,2848.77,2794.89,2843.5,0,2843.5,0.0174,2940.744285714285,2918.1862
2014-04-17,2014,4,17,Thursday,15,2014-15,2843.5,2869.72,2839.81,2865.01,0,2865.01,0.0076,2934.655714285714,2920.663
2014-04-22,2014,4,22,Tuesday,15,2014-15,2865.01,2909.82,2865.01,2898.49,0,2898.49,0.0116999999999999,2931.32,2923.9812
2014-04-23,2014,4,23,Wednesday,16,2014-16,2898.49,2906.6,2869.34,2874.84,0,2874.84,-0.0081999999999999,2922.217142857143,2925.4112
2014-04-24,2014,4,24,Thursday,16,2014-16,2874.84,2885.29,2848.15,2858.53,0,2858.53,-0.0056999999999999,2910.7392857142854,2926.099
2014-04-25,2014,4,25,Friday,16,2014-16,2858.53,2858.85,2825.67,2837.85,0,2837.85,-0.0072,2895.2057142857143,2926.6704
2014-04-28,2014,4,28,Monday,16,2014-16,2837.85,2854.66,2826.25,2836.91,0,2836.91,-0.0003,2881.8914285714286,2927.0906
2014-04-29,2014,4,29,Tuesday,16,2014-16,2836.91,2863.02,2836.13,2859.43,0,2859.43,0.0079,2873.1800000000003,2927.3496
2014-04-30,2014,4,30,Wednesday,17,2014-17,2859.43,2883.65,2847.62,2873.55,0,2873.55,0.0049,2870.0264285714284,2927.5024000000003
2014-05-01,2014,5,1,Thursday,17,2014-17,2873.55,2907.28,2870.31,2894.1,0,2894.1,0.0072,2864.8228571428576,2927.8438
2014-05-02,2014,5,2,Friday,17,2014-17,2894.1,2909.2,2884.37,2903.48,0,2903.48,0.0032,2861.647857142857,2927.8386
2014-05-06,2014,5,6,Tuesday,17,2014-17,2903.48,2918.03,2875.1,2890.97,0,2890.97,-0.0043,2862.0828571428574,2927.887
2014-05-07,2014,5,7,Wednesday,18,2014-18,2890.97,2899.93,2872.85,2881.36,0,2881.36,-0.0033,2865.2078571428574,2926.9536
2014-05-08,2014,5,8,Thursday,18,2014-18,2881.36,2900.29,2876.81,2893.6,0,2893.6,0.0042,2872.2585714285715,2925.9672
2014-05-09,2014,5,9,Friday,18,2014-18,2893.6,2912.92,2890.38,2899.68,0,2899.68,0.0021,2876.2714285714287,2925.6892000000003
2014-05-12,2014,5,12,Monday,18,2014-18,2899.68,2915.6,2886.93,2896.81,0,2896.81,-0.001,2878.542857142857,2925.1276000000003
2014-05-13,2014,5,13,Tuesday,18,2014-18,2896.81,2919.08,2896.25,2915.37,0,2915.37,0.0064,2879.748571428572,2924.2056
2014-05-14,2014,5,14,Wednesday,19,2014-19,2915.37,2917.91,2892.88,2898.84,0,2898.84,-0.0056999999999999,2881.462857142857,2923.6264
2014-05-15,2014,5,15,Thursday,19,2014-19,2898.84,2931.7,2823.23,2825.32,0,2825.32,-0.0254,2879.0907142857145,2920.4392000000003
2014-05-16,2014,5,16,Friday,19,2014-19,2825.32,2844.44,2774.53,2805.41,0,2805.41,-0.0069999999999999,2876.773571428572,2917.2269999999994
2014-05-19,2014,5,19,Monday,19,2014-19,2805.41,2837.63,2786.79,2817.38,0,2817.38,0.0043,2875.378571428571,2914.2784
2014-05-20,2014,5,20,Tuesday,19,2014-19,2817.38,2826.08,2798.04,2818.41,0,2818.41,0.0004,2872.4485714285715,2911.9816
2014-05-21,2014,5,21,Wednesday,20,2014-20,2818.41,2856.46,2802.88,2855.84,0,2855.84,0.0133,2871.183571428571,2910.4334
2014-05-22,2014,5,22,Thursday,20,2014-20,2855.84,2876.96,2855.36,2872.55,0,2872.55,0.0059,2869.6442857142856,2909.3534000000004
2014-05-23,2014,5,23,Friday,20,2014-20,2872.55,2874.16,2846.44,2848.98,0,2848.98,-0.0081999999999999,2865.7514285714287,2907.2825999999995
2014-05-25,2014,5,25,Sunday,20,2014-20,2848.98,2848.98,2848.98,2848.98,0,2848.98,0.0,2862.752142857142,2905.4564
2014-05-27,2014,5,27,Tuesday,20,2014-20,2848.98,2897.84,2848.98,2892.73,0,2892.73,0.0154,2863.5642857142857,2904.8644
2014-05-28,2014,5,28,Wednesday,21,2014-21,2892.73,2897.92,2870.5,2889.28,0,2889.28,-0.0012,2863.2557142857145,2904.6472000000003
2014-05-29,2014,5,29,Thursday,21,2014-21,2889.28,2892.02,2837.08,2842.89,0,2842.89,-0.0161,2859.199285714286,2902.2976
2014-05-30,2014,5,30,Friday,21,2014-21,2842.89,2850.21,2833.53,2839.6,0,2839.6,-0.0012,2855.112857142857,2900.2826
2014-06-02,2014,6,2,Monday,21,2014-21,2839.6,2855.6,2838.55,2839.15,0,2839.15,-0.0002,2849.668571428572,2898.1554
2014-06-03,2014,6,3,Tuesday,21,2014-21,2839.15,2844.02,2815.06,2821.49,0,2821.49,-0.0062,2844.143571428572,2895.5658000000003
2014-06-04,2014,6,4,Wednesday,22,2014-22,2821.49,2831.15,2814.89,2831.15,0,2831.15,0.0034,2844.5600000000004,2893.4096000000004
2014-06-05,2014,6,5,Thursday,22,2014-22,2831.15,2838.71,2799.0,2825.64,0,2825.64,-0.0019,2846.005,2891.615
2014-06-06,2014,6,6,Friday,22,2014-22,2825.64,2846.99,2825.34,2846.21,0,2846.21,0.0073,2848.0642857142857,2888.8998000000006
2014-06-09,2014,6,9,Monday,22,2014-22,2846.21,2858.48,2844.11,2855.04,0,2855.04,0.0031,2850.680714285714,2885.9002
2014-06-10,2014,6,10,Tuesday,22,2014-22,2855.04,2857.2,2838.96,2850.23,0,2850.23,-0.0017,2850.28,2883.5104
2014-06-11,2014,6,11,Wednesday,23,2014-23,2850.23,2860.46,2819.03,2840.05,0,2840.05,-0.0036,2847.9585714285718,2881.3063999999995
2014-06-12,2014,6,12,Thursday,23,2014-23,2840.05,2845.71,2819.64,2825.24,0,2825.24,-0.0052,2846.262857142857,2878.9074000000005
2014-06-13,2014,6,13,Friday,23,2014-23,2825.24,2825.24,2725.88,2739.5,0,2739.5,-0.0302999999999999,2838.442857142857,2873.6518
2014-06-16,2014,6,16,Monday,23,2014-23,2739.5,2757.94,2722.38,2732.46,0,2732.46,-0.0026,2826.995,2867.9166000000005
2014-06-17,2014,6,17,Tuesday,23,2014-23,2732.46,2739.92,2703.14,2706.19,0,2706.19,-0.0096,2813.9171428571426,2860.934
2014-06-18,2014,6,18,Wednesday,24,2014-24,2706.19,2719.19,2702.9,2708.19,0,2708.19,0.0007,2804.2957142857144,2854.6316
2014-06-19,2014,6,19,Thursday,24,2014-24,2708.19,2743.65,2708.19,2730.42,0,2730.42,0.0081999999999999,2796.497142857143,2849.6122
2014-06-20,2014,6,20,Friday,24,2014-24,2730.42,2742.23,2722.86,2723.7,0,2723.7,-0.0025,2788.2507142857144,2845.7322000000004
2014-06-23,2014,6,23,Monday,24,2014-24,2723.7,2723.7,2689.49,2704.13,0,2704.13,-0.0072,2779.867857142857,2840.4758
