Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2014-05-28,2014,5,28,Wednesday,21,2014-21,856.13,863.8,854.6,860.61,0,860.61,0.0052,830.5764285714286,864.6042
2014-05-29,2014,5,29,Thursday,21,2014-21,860.61,862.89,854.62,856.6,0,856.6,-0.0046999999999999,832.5057142857142,864.0156
2014-05-30,2014,5,30,Friday,21,2014-21,856.6,867.29,854.35,858.75,0,858.75,0.0025,833.3864285714286,863.2625999999999
2014-06-02,2014,6,2,Monday,21,2014-21,858.75,864.47,854.89,857.55,0,857.55,-0.0014,833.9657142857142,862.3970000000002
2014-06-03,2014,6,3,Tuesday,21,2014-21,857.55,860.01,850.96,857.02,0,857.02,-0.0006,835.405,861.4548
2014-06-04,2014,6,4,Wednesday,22,2014-22,857.02,858.95,852.31,858.84,0,858.84,0.0021,838.385,860.5352
2014-06-05,2014,6,5,Thursday,22,2014-22,858.84,860.88,847.6,848.36,0,848.36,-0.0121999999999999,841.2271428571429,859.6009999999999
2014-06-06,2014,6,6,Friday,22,2014-22,848.36,859.91,847.79,856.17,0,856.17,0.0092,844.4271428571429,858.7020000000001
2014-06-09,2014,6,9,Monday,22,2014-22,856.17,863.18,855.44,860.86,0,860.86,0.0055,848.3378571428572,857.8836
2014-06-10,2014,6,10,Tuesday,22,2014-22,860.86,861.2,855.19,858.77,0,858.77,-0.0024,851.3035714285714,857.1622
2014-06-11,2014,6,11,Wednesday,23,2014-23,858.77,861.95,846.58,852.99,0,852.99,-0.0067,852.7978571428572,856.3201999999999
2014-06-12,2014,6,12,Thursday,23,2014-23,852.99,854.1,847.12,851.32,0,851.32,-0.002,854.4449999999999,855.2017999999999
2014-06-13,2014,6,13,Friday,23,2014-23,851.32,851.55,829.61,837.18,0,837.18,-0.0166,855.0821428571428,853.3168
2014-06-16,2014,6,16,Monday,23,2014-23,837.18,841.05,831.93,834.71,0,834.71,-0.003,853.5521428571429,851.5464
2014-06-17,2014,6,17,Tuesday,23,2014-23,834.71,844.97,832.04,836.53,0,836.53,0.0022,851.8321428571428,849.9370000000001
2014-06-18,2014,6,18,Wednesday,24,2014-24,836.53,842.64,835.67,835.86,0,835.86,-0.0008,850.3507142857143,848.6238000000001
2014-06-19,2014,6,19,Thursday,24,2014-24,835.86,848.4,834.68,835.61,0,835.61,-0.0003,848.6978571428572,847.6525999999999
2014-06-20,2014,6,20,Friday,24,2014-24,835.61,843.6,834.38,837.72,0,837.72,0.0025,847.2814285714286,846.7666
2014-06-23,2014,6,23,Monday,24,2014-24,837.72,847.4,834.91,841.06,0,841.06,0.004,846.1414285714285,845.3864
2014-06-24,2014,6,24,Tuesday,24,2014-24,841.06,846.76,834.06,835.58,0,835.58,-0.0065,844.4799999999999,844.1787999999999
2014-06-25,2014,6,25,Wednesday,25,2014-25,835.58,836.49,817.26,820.39,0,820.39,-0.0182,842.4821428571429,843.2715999999999
2014-06-26,2014,6,26,Thursday,25,2014-25,820.39,825.69,814.18,819.5,0,819.5,-0.0011,839.8628571428571,842.5124
2014-06-27,2014,6,27,Friday,25,2014-25,819.5,824.46,816.83,822.65,0,822.65,0.0038,837.1335714285715,842.0912
2014-06-30,2014,6,30,Monday,25,2014-25,822.65,827.33,819.97,823.84,0,823.84,0.0014,834.6385714285715,841.5740000000001
2014-07-01,2014,7,1,Tuesday,25,2014-25,823.84,834.85,818.82,834.04,0,834.04,0.0124,833.285,840.8038
2014-07-02,2014,7,2,Wednesday,26,2014-26,834.04,840.54,834.04,838.37,0,838.37,0.0052,832.36,839.9494
2014-07-03,2014,7,3,Thursday,26,2014-26,838.37,848.8,838.37,846.77,0,846.77,0.01,833.0450000000001,839.5260000000001
2014-07-04,2014,7,4,Friday,26,2014-26,846.77,851.84,846.7,847.32,0,847.32,0.0006,833.9457142857143,839.0532000000001
2014-07-07,2014,7,7,Monday,26,2014-26,847.32,849.93,838.84,839.4,0,839.4,-0.0093,834.1507142857143,838.6016000000001
2014-07-08,2014,7,8,Tuesday,26,2014-26,839.4,840.35,822.34,822.34,0,822.34,-0.0203,833.1850000000001,838.201
2014-07-09,2014,7,9,Wednesday,27,2014-27,822.34,823.1,812.82,812.82,0,812.82,-0.0116,831.5571428571428,837.5160000000001
2014-07-10,2014,7,10,Thursday,27,2014-27,812.82,815.85,796.58,799.72,0,799.72,-0.0161,828.8428571428573,836.7504000000001
2014-07-11,2014,7,11,Friday,27,2014-27,799.72,804.07,795.42,799.07,0,799.07,-0.0008,825.8435714285715,836.075
2014-07-12,2014,7,12,Saturday,27,2014-27,799.07,799.07,799.07,799.07,0,799.07,0.0,823.2357142857144,835.4227999999999
2014-07-14,2014,7,14,Monday,27,2014-27,799.07,810.26,799.07,804.53,0,804.53,0.0068,822.1028571428571,834.7533999999999
2014-07-15,2014,7,15,Tuesday,27,2014-27,804.53,804.53,792.49,792.9,0,792.9,-0.0144999999999999,820.2028571428572,834.0183999999999
2014-07-16,2014,7,16,Wednesday,28,2014-28,792.9,809.79,792.9,806.11,0,806.11,0.0167,819.0214285714285,833.3678
2014-07-17,2014,7,17,Thursday,28,2014-28,806.11,806.11,797.0,798.79,0,798.79,-0.0091,817.2321428571429,832.7518000000001
2014-07-18,2014,7,18,Friday,28,2014-28,798.79,798.79,785.21,797.32,0,797.32,-0.0018,814.6092857142858,831.7698000000001
2014-07-20,2014,7,20,Sunday,28,2014-28,797.32,797.32,797.32,797.32,0,797.32,0.0,811.6771428571428,830.7274000000001
2014-07-21,2014,7,21,Monday,28,2014-28,797.32,799.29,784.37,797.52,0,797.52,0.0003,808.1592857142857,829.9404
2014-07-22,2014,7,22,Tuesday,28,2014-28,797.52,827.39,788.68,823.11,0,823.11,0.0321,806.4300000000001,830.0602
2014-07-23,2014,7,23,Wednesday,29,2014-29,823.11,833.51,820.57,824.05,0,824.05,0.0011,805.3335714285714,830.3698
2014-07-24,2014,7,24,Thursday,29,2014-29,824.05,824.09,812.93,815.51,0,815.51,-0.0104,804.8457142857143,830.4526000000001
2014-07-25,2014,7,25,Friday,29,2014-29,815.51,820.89,810.3,811.65,0,811.65,-0.0046999999999999,804.7621428571429,830.5634
2014-07-27,2014,7,27,Sunday,29,2014-29,811.65,811.65,811.65,811.65,0,811.65,0.0,805.6142857142856,830.4514
2014-07-28,2014,7,28,Monday,29,2014-29,811.65,813.25,794.59,799.27,0,799.27,-0.0153,805.6285714285714,829.7954000000001
2014-07-29,2014,7,29,Tuesday,29,2014-29,799.27,806.22,797.7,799.38,0,799.38,0.0001,805.6507142857143,829.2178
2014-07-30,2014,7,30,Wednesday,30,2014-30,799.38,801.08,792.79,799.89,0,799.89,0.0006,805.3192857142857,828.6504
2014-07-31,2014,7,31,Thursday,30,2014-30,799.89,803.37,788.25,795.97,0,795.97,-0.0049,805.5385714285713,827.4472000000001
2014-08-01,2014,8,1,Friday,30,2014-30,795.97,799.02,779.51,793.07,0,793.07,-0.0036,804.6071428571429,826.0964
2014-08-02,2014,8,2,Saturday,30,2014-30,793.07,793.07,793.07,793.07,0,793.07,0.0,804.1985714285714,824.8258000000001
2014-08-04,2014,8,4,Monday,30,2014-30,793.07,796.8,779.06,785.78,0,785.78,-0.0092,803.3742857142857,823.3664
2014-08-05,2014,8,5,Tuesday,30,2014-30,785.78,791.32,779.47,787.97,0,787.97,0.0028,802.7064285714287,821.9748
2014-08-06,2014,8,6,Wednesday,31,2014-31,787.97,795.85,780.72,791.46,0,791.46,0.0044,802.2735714285715,820.6636
2014-08-07,2014,8,7,Thursday,31,2014-31,791.46,811.17,789.78,804.17,0,804.17,0.0161,800.9207142857142,819.5701999999999
2014-08-08,2014,8,8,Friday,31,2014-31,804.17,818.4,789.51,814.52,0,814.52,0.0129,800.24,818.8934000000002
2014-08-10,2014,8,10,Sunday,31,2014-31,814.52,814.52,814.52,814.52,0,814.52,0.0,800.1692857142858,818.0604
2014-08-11,2014,8,11,Monday,31,2014-31,814.52,826.61,814.52,824.98,0,824.98,0.0128,801.1214285714286,817.3428
2014-08-12,2014,8,12,Tuesday,31,2014-31,824.98,827.25,821.61,825.22,0,825.22,0.0003,802.0907142857143,816.6718000000001
2014-08-13,2014,8,13,Wednesday,32,2014-32,825.22,828.72,821.86,828.04,0,828.04,0.0034,804.1457142857143,816.1727999999999
2014-08-14,2014,8,14,Thursday,32,2014-32,828.04,836.21,822.89,833.63,0,833.63,0.0068,806.5921428571428,815.8190000000001
2014-08-15,2014,8,15,Friday,32,2014-32,833.63,844.71,833.32,836.7,0,836.7,0.0037,809.2214285714286,815.8094
2014-08-18,2014,8,18,Monday,32,2014-32,836.7,853.35,836.7,851.77,0,851.77,0.018,813.2071428571429,816.1506000000002
2014-08-19,2014,8,19,Tuesday,32,2014-32,851.77,861.23,851.77,857.68,0,857.68,0.0069,817.8221428571429,816.5736
2014-08-20,2014,8,20,Wednesday,33,2014-33,857.68,858.96,852.5,854.66,0,854.66,-0.0034999999999999,822.2214285714284,816.9495999999999
2014-08-21,2014,8,21,Thursday,33,2014-33,854.66,860.5,854.24,859.01,0,859.01,0.0051,827.4521428571428,817.4176000000001
2014-08-22,2014,8,22,Friday,33,2014-33,859.01,864.64,858.44,864.34,0,864.34,0.0062,832.9071428571427,817.95
2014-08-26,2014,8,26,Tuesday,33,2014-33,864.34,866.58,859.01,860.93,0,860.93,-0.0039,837.8692857142858,818.3473999999999
2014-08-27,2014,8,27,Wednesday,34,2014-34,860.93,867.99,858.82,866.31,0,866.31,0.0062,842.3078571428571,818.9620000000001
2014-08-28,2014,8,28,Thursday,34,2014-34,866.31,881.33,865.72,878.12,0,878.12,0.0136,846.8507142857143,820.1166000000001
2014-08-29,2014,8,29,Friday,34,2014-34,878.12,880.65,875.58,880.55,0,880.55,0.0028,851.5671428571428,821.3376000000001
2014-08-31,2014,8,31,Sunday,34,2014-34,880.55,880.55,880.55,880.55,0,880.55,0.0,855.5364285714286,822.4956
2014-09-01,2014,9,1,Monday,34,2014-34,880.55,884.87,879.75,883.9,0,883.9,0.0038,859.7278571428571,823.6967999999999
2014-09-02,2014,9,2,Tuesday,34,2014-34,883.9,889.69,883.81,887.84,0,887.84,0.0045,863.9992857142857,824.7728
2014-09-03,2014,9,3,Wednesday,35,2014-35,887.84,895.79,882.06,882.96,0,882.96,-0.0055,867.5228571428571,825.6646000000001
2014-09-04,2014,9,4,Thursday,35,2014-35,882.96,885.82,876.81,881.81,0,881.81,-0.0013,870.7449999999999,826.3653999999999
