Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2014-05-29,2014,5,29,Thursday,21,2014-21,8052.41,8090.09,8043.07,8064.41,0,8064.41,0.0015,7878.014285714286,7943.092399999999
2014-05-30,2014,5,30,Friday,21,2014-21,8064.41,8107.57,8052.45,8086.78,0,8086.78,0.0028,7883.522857142858,7947.161
2014-06-02,2014,6,2,Monday,21,2014-21,8086.78,8141.23,8073.83,8092.39,0,8092.39,0.0007,7891.098571428572,7948.275
2014-06-03,2014,6,3,Tuesday,21,2014-21,8092.39,8103.66,8020.44,8042.87,0,8042.87,-0.0060999999999999,7895.048571428572,7949.365600000001
2014-06-04,2014,6,4,Wednesday,22,2014-22,8042.87,8063.49,8005.23,8049.76,0,8049.76,0.0009,7913.360714285714,7951.7042
2014-06-05,2014,6,5,Thursday,22,2014-22,8049.76,8111.53,8014.15,8083.13,0,8083.13,0.0040999999999999,7942.426428571429,7956.31
2014-06-06,2014,6,6,Friday,22,2014-22,8083.13,8269.4,8083.13,8269.4,0,8269.4,0.023,7985.9121428571425,7963.1052
2014-06-09,2014,6,9,Monday,22,2014-22,8269.4,8294.8,8202.6,8219.36,0,8219.36,-0.0060999999999999,8022.755714285714,7967.631600000001
2014-06-10,2014,6,10,Tuesday,22,2014-22,8219.36,8241.77,8176.63,8235.54,0,8235.54,0.002,8055.369285714286,7972.25
2014-06-11,2014,6,11,Wednesday,23,2014-23,8235.54,8235.54,8154.17,8169.18,0,8169.18,-0.0081,8077.706428571429,7976.456999999999
2014-06-12,2014,6,12,Thursday,23,2014-23,8169.18,8227.22,8166.88,8205.0,0,8205.0,0.0044,8101.387857142857,7980.754599999999
2014-06-13,2014,6,13,Friday,23,2014-23,8205.0,8207.31,7996.66,8060.99,0,8060.99,-0.0176,8114.782857142857,7979.4742
2014-06-16,2014,6,16,Monday,23,2014-23,8060.99,8072.89,7972.96,8013.2,0,8013.2,-0.0059,8117.458571428571,7976.451999999999
2014-06-17,2014,6,17,Tuesday,23,2014-23,8013.2,8075.63,7945.87,7965.99,0,7965.99,-0.0059,8111.285714285715,7971.996999999999
2014-06-18,2014,6,18,Wednesday,24,2014-24,7965.99,7986.18,7908.56,7914.8,0,7914.8,-0.0064,8100.599285714285,7964.8182
2014-06-19,2014,6,19,Thursday,24,2014-24,7914.8,8038.19,7914.8,7953.26,0,7953.26,0.0049,8091.062142857142,7960.6748
2014-06-20,2014,6,20,Friday,24,2014-24,7953.26,8000.62,7935.31,7992.99,0,7992.99,0.005,8083.962142857143,7960.1968
